FLastName, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,Checked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,UnChecked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,Checked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,UnChecked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,Don't know,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,Who cares,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,Checked,1,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,UnChecked,1,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,Checked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,UnChecked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1
ffcabddbd9282ff6c6a86c5b7cc5d781dd2af266373f7370bc7ddc5041095e5b43a2f, 1,8/29/2024 11:02,8/29/2024 11:07,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,Checked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,Checked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,Checked,1,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,UnChecked,1,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,Checked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,Checked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,???,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,.........,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,Checked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,Checked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1
49ac02324a02d02dd745569644c63b3931d4d66a6d3c7442bfe8ff46c8a406289bd6a, 1,8/29/2024 11:02,8/29/2024 11:05,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,Checked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,Checked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,Checked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,UnChecked,1,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,1,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,Checked,1,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,Checked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,Paul,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,Joe,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,Checked,1,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,UnChecked,1,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,Checked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1
2b74a17b71ee1361cebaef29ce42f8767501e86a2661d2d5bd8803a86bc77857cabbf, 1,8/29/2024 11:02,8/29/2024 11:05,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,Checked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,UnChecked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,Checked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,UnChecked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,Checked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,UnChecked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,Checked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,UnChecked,1,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,1,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,Checked,1,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,Checked,0,1
65134972a27e35728b1a6c1c4adee51ef19de5db746cbc44d6dcf441a197d4d60f4c9, 1,8/29/2024 11:02,8/29/2024 11:04,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,UnChecked,0,1
